abbatial|abbatiale
irréaliste|irréaliste
irréconciliable|irréconciliable
irrécupérable|irrécupérable
irrécusable|irrécusable
irréductible|irréductible
irréel|irréelle
irréfléchi|irréfléchie
irréfutable|irréfutable
irréfuté|irréfutée
irrégulier|irrégulière
irrémissible|irrémissible
irrémédiable|irrémédiable
irréparable|irréparable
irrépressible|irrépressible
irréprochable|irréprochable
irrépréhensible|irrépréhensible
irrésistible|irrésistible
irrésolu|irrésolue
irrétrécissable|irrétrécissable
irréversible|irréversible
irrévocable|irrévocable
irrévérencieux|irrévérencieuse
isabelle|isabelle
islamique|islamique
islamiste|islamiste
islamologue|islamologue
ismaélien|ismaélienne
isobare|isobare
isoclinal|isoclinale
isocèle|isocèle
isoglosse|isoglosse
isomorphe|isomorphe
isomère|isomère
isotope|isotope
isotopique|isotopique
israélien|israélienne
israélite|israélite
issu|issue
istrien|istrienne
italien|italienne
itinérant|itinérante
ivoirien|ivoirienne
ivre|ivre
jaloux|jalouse
japonais|japonaise
jaune|jaune
jaunâtre|jaunâtre
jeune|jeune
jeunet|jeunette
jeunot|jeunotte
jobard|jobarde
joli|jolie
jonché|jonchée
jonquille|jonquille
jordanien|jordanienne
jospiniste|jospiniste
jouable|jouable
joueur|joueuse
joufflu|joufflue
journalier|journalière
journalistique|journalistique
jovial|joviale
joyeux|joyeuse
judaïque|judaïque
judiciaire|judiciaire
judicieux|judicieuse
jugulaire|jugulaire
juif|juive
jumeau|jumelle
junior|junior
juridictionnel|juridictionnelle
juridique|juridique
juré|jurée
juste|juste
justiciable|justiciable
justicialiste|justicialiste
justifiable|justifiable
justificatif|justificatives
juteux|juteuse
juvénile|juvénile
juxtalinéaire|juxtalinéaire
kabyle|kabyle
kaki|kaki
kanak|kanake
karstique|karstique
kascher|kascher
keynésien|keynésienne
khmer|khmère
khédival|khédivale
khédivial|khédiviale
kilométrique|kilométrique
kitsch|kitsch
koweïtien|koweïtienne
kurde|kurde
labial|labiale
labile|labile
laborieux|laborieuse
lacanien|lacanienne
laconique|laconique
lacrymal|lacrymale
lacrymogène|lacrymogène
lacté|lactée
lacunaire|lacunaire
lacustre|lacustre
ladre|ladre
lagunaire|lagunaire
lai|laie
laid|laide
laissé|laissée
laiteux|laiteuse
laitier|laitière
lambin|lambine
lamentable|lamentable
lampant|lampante
lancinant|lancinante
landais|landaise
languissant|languissante
lanifère|lanifère
lanigère|lanigère
laotien|laotienne
lapidaire|lapidaire
lapon|lapone
lapon|laponne
lare|lare
large|large
larvaire|larvaire
larvé|larvée
laryngé|laryngée
las|lasse
lascif|lascive
lassant|lassante
lassé|lassée
latent|latente
latin|latine
latéral|latérale
laudateur|laudatrice
laudatif|laudative
lauré|laurée
lauréat|lauréate
lavable|lavable
laxatif|laxative
laxiste|laxiste
laïc|laïque
laïque|laïque
ledit|ladite
lent|lente
lesbien|lesbienne
leste|leste
lesté|lestée
letton|lettone
letton|lettonne
lettré|lettrée
levant|levante
levantin|levantine
lexical|lexicale
libanais|libanaise
libertaire|libertaire
libertin|libertine
libidinal|libidinale
libidineux|libidineuse
libre|libre
libyen|libyenne
libérable|libérable
libéral|libérale
libérateur|libératrice
libératoire|libératoire
libérien|libérienne
licencieux|licencieuse
licencié|licenciée
licite|licite
lige|lige
ligneux|ligneuse
ligure|ligure
lilial|liliale
lilliputien|lilliputienne
lillois|lilloise
liminaire|liminaire
liminal|liminale
limitatif|limitatives
limitrophe|limitrophe
limoneux|limoneuse
limpide|limpide
lingual|linguale
linguistique|linguistique
linéaire|linéaire
lippu|lippue
liquidatif|liquidative
liquide|liquide
liquoreux|liquoreuse
lisible|lisible
lisse|lisse
litigieux|litigieuse
littoral|littorale
littéraire|littéraire
littéral|littérale
lituanien|lituanienne
livide|livide
livrable|livrable
local|locale
locatif|locative
logarithmique|logarithmique
logique|logique
lointain|lointaine
loisible|loisible
lombard|lombarde
londonien|londonienne
long|longue
longiligne|longiligne
longitudinal|longitudinale
loquace|loquace
loqueteux|loqueteuse
lorrain|lorraine
loti|lotie
louable|louable
louche|louche
loufoque|loufoque
lourd|lourde
lourdais|lourdaise
lourdaud|lourdaude
loyal|loyale
loyaliste|loyaliste
lozérien|lozérienne
lubrifiant|lubrifiante
lubrique|lubrique
lucide|lucide
lucratif|lucrative
ludique|ludique
lugubre|lugubre
luisant|luisante
lumineux|lumineuse
lunaire|lunaire
luné|lunée
lusitanien|lusitanienne
lusophone|lusophone
lustral|lustrale
luthérien|luthérienne
lutin|lutine
luxembourgeois|luxembourgeoise
luxueux|luxueuse
luxuriant|luxuriante
lymphatique|lymphatique
lyonnais|lyonnaise
lyrique|lyrique
lâche|lâche
légal|légale
légaliste|légaliste
légendaire|légendaire
léger|légere
léger|légère
législatif|législative
légitime|légitime
légitimiste|légitimiste
légumier|légumière
lénifiant|lénifiante
léniniste|léniniste
léonin|léonine
lésionnel|lésionnelle
létal|létale
macabre|macabre
machiavélique|machiavélique
machinal|machinale
macroéconomique|macroéconomique
macédonien|macédonienne
madrilène|madrilène
madré|madrée
mafieux|mafieuse
magenta|magenta
maghrébin|maghrébine
magique|magique
magistral|magistrale
magmatique|magmatique
magnanime|magnanime
magnifique|magnifique
magnétique|magnétique
magyar|magyare
mahométan|mahométane
maigre|maigre
maigriot|maigriotte
maillant|maillante
majestueux|majestueuse
majeur|majeure
majoritaire|majoritaire
majuscule|majuscule
malabar|malabar
malade|malade
maladif|maladive
maladroit|maladroite
malaire|malaire
malais|malaise
malaisien|malaisienne
malaisé|malaisée
malappris|malapprise
malavisé|malavisée
malawien|malawienne
malbâti|malbâtie
malchanceux|malchanceuse
malcommode|malcommode
malencontreux|malencontreuse
malentendant|malentendante
malfaisant|malfaisante
malfamé|malfamée
malgache|malgache
malhabile|malhabile
malheureux|malheureuse
malhonnête|malhonnête
malicieux|malicieuse
malien|malienne
malin|maligne
malingre|malingre
malintentionné|malintentionnée
malique|malique
mallarméen|mallarméenne
malléable|malléable
malotru|malotrue
malpropre|malpropre
malsain|malsaine
malsonnant|malsonnante
malséant|malséante
maltais|maltaise
malthusien|malthusienne
malveillant|malveillante
malvenu|malvenue
maléfique|maléfique
mamelonné|mamelonnée
mammaire|mammaire
managérial|managériale
manchot|manchote
mandataire|mandataire
mandchou|mandchoue
mangeable|mangeable
maniable|maniable
maniaque|maniaque
manichéen|manichéenne
manifeste|manifeste
maniériste|maniériste
maniéré|maniérée
manquant|manquante
manuel|manuelle
manufacturier|manufacturière
manufacturé|manufacturée
manuscrit|manuscrite
maoïste|maoïste
marchand|marchande
marengo|marengo
marginal|marginale
marial|mariale
marin|marine
mariol|mariol
mariolle|mariolle
marital|maritale
maritime|maritime
marmoréen|marmoréenne
marocain|marocaine
maronite|maronite
marquant|marquante
marrant|marrante
marri|marrie
marron|marron
marron|marronne
marseillais|marseillaise
martial|martiale
martien|martienne
martiniquais|martiniquaise
martyr|martyre
marxiste|marxiste
marécageux|marécageuse
maréchaliste|maréchaliste
masculin|masculine
masochiste|masochiste
massif|massive
mastoc|mastoc
mastoïde|mastoïde
mat|mat
mat|mate
maternel|maternelle
maternisé|maternisée
mathématique|mathématique
matinal|matinale
matois|matoise
matriarcal|matriarcale
matrilocal|matrilocale
matrimonial|matrimoniale
mature|mature
matériel|matérielle
maure|maure
mauresque|mauresque
mauricien|mauricienne
mauritanien|mauritanienne
maussade|maussade
mauvais|mauvaise
mauve|mauve
maximal|maximale
maximaliste|maximaliste
maya|maya
maçonnique|maçonnique
maître|maîtresse
maîtrisable|maîtrisable
membraneux|membraneuse
menaçant|menaçante
menin|menine
mensonger|mensongère
mensuel|mensuelle
mental|mentale
menteur|menteuse
menu|menue
mercantile|mercantile
mermazien|mermazienne
merveilleux|merveilleuse
mesquin|mesquine
messianique|messianique
meuble|meuble
meurtrier|meurtrière
mexicain|mexicaine
microbien|microbienne
microbiologique|microbiologique
microscopique|microscopique
microélectronique|microélectronique
mielleux|mielleuse
mien|mienne
mien|mienne
mignard|mignarde
mignon|mignonne
mignonnet|mignonnette
migrateur|migratrice
migratoire|migratoire
milanais|milanaise
militaire|militaire
militariste|militariste
mimé|mimée
minable|minable
mince|mince
mineur|mineure
minier|minière
minimal|minimale
minimaliste|minimaliste
minimalisé|minimalisée
minime|minime
ministériel|ministérielle
minoritaire|minoritaire
minotier|minotière
minuscule|minuscule
minutieux|minutieuse
minéral|minérale
minéralisé|minéralisée
miraculeux|miraculeuse
mirifique|mirifique
mirobolant|mirobolante
miroitant|miroitante
misanthrope|misanthrope
miscible|miscible
misogyne|misogyne
missionnaire|missionnaire
misérable|misérable
miséreux|miséreuse
miteux|miteuse
mitigé|mitigée
mitoyen|mitoyenne
mitral|mitrale
mitterrandien|mitterrandienne
mitterrandiste|mitterrandiste
mixte|mixte
mièvre|mièvre
mnémotechnique|mnémotechnique
mobile|mobile
mobilier|mobilière
mobilisateur|mobilisatrice
moche|moche
modal|modale
moderne|moderne
modernisateur|modernisatrice
moderniste|moderniste
modeste|modeste
modique|modique
modulaire|modulaire
modéré|modérée
moelleux|moelleuse
moite|moite
moluquois|moluquoise
moléculaire|moléculaire
momentané|momentanée
monacal|monacale
monarchique|monarchique
monastique|monastique
monaural|monaurale
mondain|mondaine
mondial|mondiale
mondialiste|mondialiste
mondialisé|mondialisée
mongol|mongole
monobloc|monobloc
monochrome|monochrome
monoclinal|monoclinale
monocoque|monocoque
monocorde|monocorde
monographique|monographique
monolingue|monolingue
monolithique|monolithique
monomoteur|monomoteur
monoparental|monoparentale
monoplace|monoplace
monopolistique|monopolistique
monotone|monotone
monovalent|monovalente
monozygote|monozygote
monstrueux|monstrueuse
montagnard|montagnarde
montagneux|montagneuse
montant|montante
montpelliérain|montpelliéraine
monumental|monumentale
monégasque|monégasque
monétaire|monétaire
moqueur|moqueuse
moral|morale
moraliste|moraliste
moratoire|moratoire
morbide|morbide
mordant|mordante
mordoré|mordorée
more|more
moresque|moresque
morganatique|morganatique
moribond|moribonde
moricaud|moricaude
morne|morne
morose|morose
morphologique|morphologique
mort|morte
mortel|mortelle
mortuaire|mortuaire
morutier|morutière
moscovite|moscovite
moteur|motrice
motivé|motivée
mou|molle
moulant|moulante
mourant|mourante
mousse|mousse
mousseux|mousseuse
mouvant|mouvante
mouvementé|mouvementée
moyen|moyenne
moyenâgeux|moyenâgeuse
mozarabe|mozarabe
mozartien|mozartienne
muet|muette
muletier|muletière
multicolore|multicolore
multicouche|multicouche
multicritères|multicritères
multiculturel|multiculturelle
multidimensionnel|multidimensionnelle
multidisciplinaire|multidisciplinaire
multifibre|multifibre
multiforme|multiforme
multilatéral|multilatérale
multilingue|multilingue
multimodal|multimodale
multimédia|multimédia
multinational|multinationale
multipare|multipare
multipartenaire|multipartenaire
multipartite|multipartite
multiple|multiple
multiracial|multiraciale
multirisque|multirisque
multirégional|multirégionale
multisalles|multisalles
multisectoriel|multisectorielle
mulâtre|mulâtresse
munichois|munichoise
municipal|municipale
munificent|munificente
muqueux|muqueuse
mural|murale
musculaire|musculaire
musical|musicale
musicien|musicienne
musqué|musquée
mussoliniste|mussoliniste
musulman|musulmane
mutilant|mutilante
mutin|mutine
mutualiste|mutualiste
mutuel|mutuelle
mycénien|mycénienne
myopathe|myopathe
myope|myope
mystique|mystique
mystérieux|mystérieuse
mythique|mythique
mythologique|mythologique
mythomane|mythomane
mytilicole|mytilicole
mâle|mâle
mécanique|mécanique
mécanographique|mécanographique
méchant|méchante
méconnaissable|méconnaissable
mécontent|mécontente
médaillé|médaillée
médian|médiane
médiat|médiate
médiateur|médiatrice
médiatique|médiatique
médical|médicale
médicamenteux|médicamenteuse
médicinal|médicinale
médiocre|médiocre
médisant|médisante
méditatif|méditative
méditerranéen|méditerranéenne
médiéval|médiévale
médullaire|médullaire
méfiant|méfiante
mégalomane|mégalomane
mélancolique|mélancolique
mélanésien|mélanésienne
mélioratif|méliorative
mélodique|mélodique
mélodramatique|mélodramatique
mémorable|mémorable
ménager|ménagère
méniscal|méniscale
méphistophélique|méphistophélique
méphitique|méphitique
méplat|méplate
méprisant|méprisante
méridien|méridienne
méridional|méridionale
méritant|méritante
méritoire|méritoire
métabolique|métabolique
métallique|métallique
métallurgique|métallurgique
métaphorique|métaphorique
métapsychique|métapsychique
méthodique|méthodique
méthodologique|méthodologique
méthylique|méthylique
méticuleux|méticuleuse
métis|métisse
métrique|métrique
métrologique|métrologique
métropolitain|métropolitaine
météorologique|météorologique
même|même
même|même
mûr|mûre
nacré|nacrée
nain|naine
naissant|naissante
namibien|namibienne
nanoélectronique|nanoélectronique
nantais|nantaise
napolitain|napolitaine
napoléonien|napoléonienne
narquois|narquoise
narratif|narrative
nasal|nasale
nasillard|nasillarde
natal|natale
nataliste|nataliste
natif|native
national|nationale
nationaliste|nationaliste
naturaliste|naturaliste
naturel|naturelle
nauséabond|nauséabonde
nauséeux|nauséeuse
nautique|nautique
naval|navale
navigable|navigable
navrant|navrante
nazi|nazie
naïf|naïve
nerveux|nerveuse
net|nette
neuf|neuve
neural|neurale
neuropsychique|neuropsychique
neutralisé|neutralisée
neutre|neutre
neutronique|neutronique
niable|niable
niais|niaise
nicaraguayen|nicaraguayenne
niché|nichée
nigérian|nigériane
nival|nivale
niçois|niçoise
noble|noble
nobélisable|nobélisable
nocif|nocive
noctambule|noctambule
nocturne|nocturne
nodal|nodale
noir|noire
noiraud|noiraude
noirâtre|noirâtre
nomade|nomade
nombreux|nombreuse
nominal|nominale
nominatif|nominative
nonagénaire|nonagénaire
nonchalant|nonchalante
nord|nord
nordique|nordique
nordiste|nordiste
normal|normale
normand|normande
normatif|normative
norvégien|norvégienne
nosocomial|nosocomiale
nostalgique|nostalgique
notable|notable
notarial|notariale
notionnel|notionnelle
notoire|notoire
noueux|noueuse
nourricier|nourricière
nourrissant|nourrissante
nouveau|nouvelle
novateur|novatrice
nu|nue
nuageux|nuageuse
nubile|nubile
nucal|nucale
nucléaire|nucléaire
nuisible|nuisible
nul|nulle
nul|nulle
nullard|nullarde
numéral|numérale
numérique|numérique
nuptial|nuptiale
nutritif|nutritive
nutritionnel|nutritionnelle
nyctalope|nyctalope
nymphal|nymphale
nécessaire|nécessaire
nécessiteux|nécessiteuse
néerlandais|néerlandaise
néfaste|néfaste
négatif|négative
négligeable|négligeable
négligent|négligente
négociable|négociable
néoclassique|néoclassique
néogrec|néogrecque
néohellénique|néohellénique
néolithique|néolithique
néonatal|néonatale
néonazi|néonazie
néoréaliste|néoréaliste
néostalinien|néostalinienne
népalais|népalaise
néphrétique|néphrétique
néritique|néritique
névralgique|névralgique
névropathe|névropathe
névrotique|névrotique
objectal|objectale
objectif|objective
objectif|objectives
obligataire|obligataire
obligatoire|obligatoire
obligeant|obligeante
oblique|oblique
oblong|oblongue
obscur|obscure
obscurantiste|obscurantiste
obscène|obscène
observateur|observatrice
observatoire|observatoire
obsessionnel|obsessionnelle
obsidional|obsidionale
obsolescent|obsolescente
obsolète|obsolète
obstétrical|obstétricale
obsédant|obsédante
obséquieux|obséquieuse
obtus|obtuse
obèse|obèse
occasionnel|occasionnelle
occidental|occidentale
occipital|occipitale
occitan|occitane
occlusif|occlusive
occulte|occulte
occurrent|occurrente
ocre|ocre
octal|octale
octogonal|octogonale
octogénaire|octogénaire
octosyllabe|octosyllabe
oculaire|oculaire
océanien|océanienne
océanique|océanique
océanographique|océanographique
odieux|odieuse
odorant|odorante
odoriférant|odoriférante
oecuménique|oecuménique
oedémateux|oedémateuse
oestral|oestrale
off|off
offensif|offensive
officiel|officielle
officieux|officieuse
officinal|officinale
offrant|offrante
offshore|offshore
ogival|ogivale
oiseux|oiseuse
oisif|oisive
olfactif|olfactive
oligocène|oligocène
olivâtre|olivâtre
olographe|olographe
olympique|olympique
oléagineux|oléagineuse
oléicole|oléicole
ombilical|ombilicale
ombrageux|ombrageuse
ombrophile|ombrophile
omnidirectionnel|omnidirectionnelle
omnipotent|omnipotente
omniprésent|omniprésente
omniscient|omnisciente
omnisports|omnisports
omnivore|omnivore
oncial|onciale
oncogène|oncogène
oncologique|oncologique
onctueux|onctueuse
ondulant|ondulante
ondulatoire|ondulatoire
onduleux|onduleuse
onirique|onirique
ontologique|ontologique
onusien|onusienne
onéreux|onéreuse
opalin|opaline
opaque|opaque
opiacé|opiacée
opiniâtre|opiniâtre
opportun|opportune
opportuniste|opportuniste
opposable|opposable
oppositionnel|oppositionnelle
opposé|opposée
optimal|optimale
optimiste|optimiste
optionnel|optionnelle
opulent|opulente
opéable|opéable
opérationnel|opérationnelle
opératoire|opératoire
orageux|orageuse
oral|orale
orange|orange
orangé|orangée
oratoire|oratoire
orbiculaire|orbiculaire
orbitaire|orbitaire
orbital|orbitale
orchestral|orchestrale
ordinaire|ordinaire
ordinal|ordinale
ordonnateur|ordonnatrice
organique|organique
organisationnel|organisationnelle
orgueilleux|orgueilleuse
oriental|orientale
orientaliste|orientaliste
originaire|originaire
original|originale
originel|originelle
ornemental|ornementale
ornithologique|ornithologique
orphique|orphique
orthodoxe|orthodoxe
orthogonal|orthogonale
orthopédique|orthopédique
osseux|osseuse
ostensible|ostensible
ostentatoire|ostentatoire
ostréicole|ostréicole
ottoman|ottomane
ouest|ouest
ougandais|ougandaise
outillé|outillée
outragé|outragée
outrancier|outrancière
outrecuidant|outrecuidante
outremer|outremer
ouvert|ouverte
ouvrant|ouvrante
ouvrier|ouvrière
ovale|ovale
ovin|ovine
ovipare|ovipare
ovovivipare|ovovivipare
oxhydrique|oxhydrique
pachydermique|pachydermique
pacifique|pacifique
pacifiste|pacifiste
paf|paf
paillard|paillarde
pair|paire
paisible|paisible
pakistanais|pakistanaise
palangrier|palangrière
palatal|palatale
palatial|palatiale
palatin|palatine
palestinien|palestinienne
pali|palie
palléal|palléale
palmaire|palmaire
palmé|palmée
palpable|palpable
palpitant|palpitante
palpébral|palpébrale
paludéen|paludéenne
palustre|palustre
paléolithique|paléolithique
pamphlétaire|pamphlétaire
panafricain|panafricaine
panaméen|panaméenne
panaméricain|panaméricaine
panard|panarde
panchromatique|panchromatique
paneuropéen|paneuropéen
paneuropéen|paneuropéenne
panhellénique|panhellénique
panifiable|panifiable
panislamique|panislamique
panoramique|panoramique
panslave|panslave
pansu|pansue
pantagruélique|pantagruélique
pantelant|pantelante
panthéiste|panthéiste
pantois|pantoise
papal|papale
papelard|papelarde
papou|papoue
paradoxal|paradoxale
parafiscal|parafiscale
parallèle|parallèle
paralysant|paralysante
paralytique|paralytique
paramilitaire|paramilitaire
paramédical|paramédicale
paranormal|paranormale
paranoïaque|paranoïaque
paraphernal|paraphernale
paraphé|paraphée
parapétrolier|parapétrolière
parasitaire|parasitaire
parasite|parasite
parasiticide|parasiticide
parasympathique|parasympathique
parcellaire|parcellaire
parcimonieux|parcimonieuse
pareil|pareille
parental|parentale
parentéral|parentérale
paresseux|paresseuse
parfait|parfaite
parisien|parisienne
parisis|parisis
parisyllabique|parisyllabique
paritaire|paritaire
pariétaire|pariétaire
pariétal|pariétale
parlant|parlante
parlementaire|parlementaire
parodique|parodique
parodontal|parodontale
paroissial|paroissiale
paroxysmal|paroxysmale
paroxysmique|paroxysmique
paroxystique|paroxystique
parsi|parsie
partenarial|partenariale
partial|partiale
participant|participante
participatif|participatives
participial|participiale
particulier|particulière
partiel|partielle
partisan|partisane
partitif|partitive
partitocratique|partitocratique
parégorique|parégorique
pascal|pascale
passable|passable
passager|passagère
passible|passible
passif|passive
passionnant|passionnante
passionnel|passionnelle
passé|passée
pastoral|pastorale
pataud|pataude
patelin|pateline
patent|patente
paterne|paterne
paternel|paternelle
pathogène|pathogène
pathologique|pathologique
pathétique|pathétique
patibulaire|patibulaire
patient|patiente
patraque|patraque
patriarcal|patriarcale
patrilocal|patrilocale
patrimonial|patrimoniale
patriote|patriote
patriotique|patriotique
patronal|patronale
patronnesse|patronnesse
pauvre|pauvre
pavillonnaire|pavillonnaire
payable|payable
payant|payante
paysager|paysager
pectoral|pectorale
pelucheux|pelucheuse
penaud|penaude
pensant|pensante
pensionné|pensionnée
perceptible|perceptible
perclus|percluse
percutant|percutante
percutané|percutanée
perfectible|perfectible
perfide|perfide
performant|performante
performatif|performative
permanent|permanente
permis|permise
permissible|permissible
permissif|permissive
permissif|permissives
perméable|perméable
pernicieux|pernicieuse
perpendiculaire|perpendiculaire
perplexe|perplexe
perpétuel|perpétuelle
persan|persane
persique|persique
persistant|persistante
personnel|personnelle
perspectif|perspective
perspicace|perspicace
persévérant|persévérante
pertinent|pertinente
perturbateur|perturbatrice
pervers|perverse
perçant|perçante
pesant|pesante
pessimiste|pessimiste
pestilentiel|pestilentielle
petiot|petiote
petit|petite
peuplé|peuplée
peureux|peureuse
phalangiste|phalangiste
pharamineux|pharamineuse
pharmaceutique|pharmaceutique
pharmacologique|pharmacologique
pharyngien|pharyngienne
philantropique|philantropique
philathélique|philathélique
philatélique|philatélique
philharmonique|philharmonique
philippin|philippine
philosophe|philosophe
philosophique|philosophique
phonétique|phonétique
phosphorescent|phosphorescente
phosphorique|phosphorique
photochimique|photochimique
photographique|photographique
photogénique|photogénique
photovoltaïque|photovoltaïque
photoélectrique|photoélectrique
phrygien|phrygienne
phréatique|phréatique
phtisique|phtisique
physiocratique|physiocratique
physiologique|physiologique
physique|physique
phytopharmaceutique|phytopharmaceutique
phytosanitaire|phytosanitaire
phénicien|phénicienne
phénoménal|phénoménale
phénoménologique|phénoménologique
pianistique|pianistique
picard|picarde
picaresque|picaresque
picrique|picrique
pictural|picturale
pie|pie
pieux|pieuse
pigmentaire|pigmentaire
pileux|pileuse
pimpant|pimpante
pingre|pingre
pinéal|pinéale
piquante|piquante
piqueux|piqueuse
piriforme|piriforme
piscicole|piscicole
piteux|piteuse
pitoyable|pitoyable
pittoresque|pittoresque
piètre|piètre
piémontais|piémontaise
piéton|piétonne
piétonnier|piétonnière
placide|placide
plain|plaine
plaintif|plaintive
plaisant|plaisante
plan|plane
planifiable|planifiable
planificateur|planificatrice
plantureux|plantureuse
planétaire|planétaire
plasticien|plasticienne
plastique|plastique
plat|plate
platonique|platonique
plausible|plausible
plein|pleine
pleinier|pleinière
pleural|pleurale
pleurard|pleurarde
plombifère|plombifère
plongeant|plongeante
plural|plurale
pluraliste|pluraliste
pluriannuel|pluriannuelle
pluricausal|pluricausale
pluridimensionnel|pluridimensionnelle
pluridisciplinaire|pluridisciplinaire
pluriel|plurielle
plurifonds|plurifonds
plurilatéral|plurilatérale
plurirégional|plurirégionale
plurisectoriel|plurisectorielle
pluvial|pluviale
pluvieux|pluvieuse
plébiscité|plébiscitée
plébéien|plébéienne
plénier|plénière
plénipotentiaire|plénipotentiaire
pléthorique|pléthorique
pneumologique|pneumologique
podagre|podagre
pogromiste|pogromiste
poignant|poignante
pointilleux|pointilleuse
pointilliste|pointilliste
pointu|pointue
poissard|poissarde
poisseux|poisseuse
poitevin|poitevin
polaire|polaire
poli|polie
policier|policière
policé|policée
politicien|politicienne
politique|politique
polluant|polluante
pollueur|pollueuse
polonais|polonaise
poltron|poltronne
polychrome|polychrome
polycyclique|polycyclique
polyglotte|polyglotte
polygonal|polygonale
polymorphe|polymorphe
polynomial|polynomiale
polynésien|polynésienne
polyphonique|polyphonique
polysyllabe|polysyllabe
polytechnicien|polytechnicienne
polytechnique|polytechnique
polyvalent|polyvalente
polémique|polémique
pompeux|pompeuse
ponctuel|ponctuelle
pondeur|pondeuse
pondérable|pondérable
pondéral|pondérale
pontifical|pontificale
pop|pop
populaire|populaire
populiste|populiste
porcelainier|porcelainière
porcin|porcine
pornographique|pornographique
portable|portable
portant|portante
portatif|portative
portuaire|portuaire
portugais|portugaise
portuguais|portuguaise
positif|positive
positiviste|positiviste
possessif|possessive
possible|possible
postal|postale
postdoctoral|postdoctorale
posthume|posthume
postiche|postiche
postministériel|postministérielle
postnatal|postnatale
postopératoire|postopératoire
postprandial|postprandiale
postscolaire|postscolaire
postuniversitaire|postuniversitaire
postural|posturale
postérieur|postérieure
posé|posée
potable|potable
potager|potagère
potelé|potelée
potentiel|potentielle
poupin|poupine
pourpre|pourpre
poussif|poussive
poussiéreux|poussiéreuse
poétique|poétique
pragmatique|pragmatique
prandial|prandiale
praticable|praticable
pratiquant|pratiquante
pratique|pratique
premier|première
premier|première
prenant|prenante
presbytéral|presbytérale
pressant|pressante
pressé|pressée
preste|preste
prestigieux|prestigieuse
primable|primable
primaire|primaire
prime|prime
primesautier|primesautière
primipare|primipare
primitif|primitive
primordial|primordiale
princeps|princeps
princier|princière
principal|principale
printanier|printanière
prioritaire|prioritaire
prisonnier|prisonnière
privatif|privative
privilégié|privilégiée
privé|privée
probabiliste|probabiliste
probable|probable
probant|probante
probatoire|probatoire
probe|probe
problématique|problématique
processionnaire|processionnaire
processuel|processuelle
prochain|prochaine
proche|proche
procédural|procédurale
procédurier|procédurière
prodigieux|prodigieuse
prodigue|prodigue
producteur|productrice
productif|productive
productiviste|productiviste
profane|profane
professionnel|professionnelle
professoral|professorale
profitable|profitable
profond|profonde
profès|professe
prognathe|prognathe
programmable|programmable
programmateur|programmatrice
programmatique|programmatique
progressif|progressive
progressiste|progressiste
prohibitif|prohibitive
prolifique|prolifique
prolifère|prolifère
prolixe|prolixe
prometteur|prometteuse
promoteur|promotrice
promotionnel|promotionnelle
prompt|prompte
pronazi|pronazie
pronominal|pronominale
prononcé|prononcée
propagandiste|propagandiste
prophylactique|prophylactique
prophétique|prophétique
propice|propice
proportionnel|proportionnelle
proportionné|proportionnée
propre|propre
propret|proprette
propédeutique|propédeutique
prosaïque|prosaïque
prospecteur|prospectrice
prospectif|prospective
prospère|prospère
prostré|prostrée
prosyrien|prosyrienne
protecteur|protectrice
protectionniste|protectionniste
protestataire|protestataire
prothétique|prothétique
protocolaire|protocolaire
protubérant|protubérante
protéagineux|protéagineuse
protéiforme|protéiforme
proustien|proustienne
provençal|provençale
proverbial|proverbiale
providentiel|providentielle
provincial|provinciale
provisionnel|provisionnelle
provisoire|provisoire
provocant|provocante
provocateur|provocatrice
proximal|proximale
proéminent|proéminente
prude|prude
prudent|prudente
prurigineux|prurigineuse
prussien|prussienne
préalable|préalable
précaire|précaire
précieux|précieuse
précis|précise
précité|précitée
précoce|précoce
précompétitif|précompétitive
précompétitif|précompétitives
précontentieux|précontentieuse
précontractuel|précontractuelle
préconçu|préconçue
précédent|précédente
prédominant|prédominante
préencollé|préencollée
préexistant|préexistante
préfabriqué|préfabriquée
préfectoral|préfectorale
préférable|préférable
préférentiel|préférentielle
prégnant|prégnante
préhistorique|préhistorique
préjudiciable|préjudiciable
préjudiciel|préjudicielle
préliminaire|préliminaire
prématuré|prématurée
prénatal|prénatale
prénommé|prénommée
prénormatif|prénormatives
prénuptial|prénuptiale
préoccupant|préoccupante
préopératoire|préopératoire
préparatoire|préparatoire
prépondérant|prépondérante
prérévolutionnaire|prérévolutionnaire
préscolaire|préscolaire
présent|présente
présentable|présentable
présidentiable|présidentiable
présidentiel|présidentielle
présomptif|présomptive
présomptueux|présomptueuse
présélectionné|présélectionnée
prétentieux|prétentieuse
prétorien|prétorienne
prévenant|prévenante
préventif|préventive
prévisible|prévisible
prévisionnel|prévisionnelle
prévoyant|prévoyante
préélectoral|préélectorale
prééminent|prééminente
prêt|prête
psychanalytique|psychanalytique
psychiatrique|psychiatrique
psychique|psychique
psychologique|psychologique
psychosocial|psychosociale
psychosomatique|psychosomatique
psychotique|psychotique
psychédélique|psychédélique
pubescent|pubescente
public|publique
publicitaire|publicitaire
pubère|pubère
pudique|pudique
puerpéral|puerpérale
pugnace|pugnace
puissant|puissante
pulmonaire|pulmonaire
pulpeux|pulpeuse
pulvérulent|pulvérulente
punissable|punissable
punitif|punitives
pur|pure
puritain|puritaine
purpurin|purpurine
purulent|purulente
pusillanime|pusillanime
putatif|putative
putrescible|putrescible
